0,11.078,0,11.078,66.47,121.91,288.04,188.33,299.12,1916.6,2969,1817,1396.2,1772.7,376.84,44.402,0.044313,0,0,0,0,0,0.044313,0,0,0,0,0,0,0,0,0,0,0,0
0,1.4255,1.4255,14.264,12.134,13.56,14.255,30.648,49.179,76.975,40.644,36.367,5.7019,5.7019,1.4255,0.71273,0.72164,0.73946,0.017818,0.035637,0.035637,0,0,0.017818,0.035637,0,0,0,0,0,0,0,0,0,0
0,1.8574,31.577,36.22,12.073,13.018,22.289,45.507,24.147,14.86,2.8481,0.030957,1.8574,0,0,0,0.9442,0.030957,0,0,0,0.9442,0.015479,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3.9543,11.863,23.844,106.98,103.29,135.18,444.7,378.35,274.41,207.14,364.94,198.29,79.244,39.563,8.1063,0.15817,4.1718,0.21749,0.098857,0.079086,0.098857,0.059314,0.019771,0.039543,0,0.039543,0,0,0,0,0,0
0,0,0,44.246,29.497,235.98,412.96,634.19,575.19,943.9,988.15,368.71,280.22,693.18,442.46,88.491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.023569,56.564,495.46,835.67,1062.3,978.85,1771.6,2807,1291.5,568.24,383.39,142.54,85.177,0.047137,0,0.023569,0,0.023569,0.023569,0,0.023569,0.047137,14.212,0.047137,0,0,0,0,0,0,0,0,0
0,0,0,30.23,25.897,104.6,307.44,296.56,436.83,491.64,368.71,202.64,154.27,130.49,60.259,9.6736,3.2245,7.5575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.45085,1.8034,3.6519,10.054,35.422,88.065,98.766,47.91,35.557,24.481,5.8159,3.712,1.1572,0.57107,0.16531,0.78147,0.18034,0.015028,0.015028,0,0.015028,0,0.060113,0.090169,0.015028,0,0,0,0,0,0,0,0,0
0,0.70309,2.1093,7.0309,18.28,24.608,47.201,76.637,91.543,116.2,119.99,203.9,72.7,61.544,9.1402,2.1093,0.70309,0,0,0.14062,0.14062,0.14062,0.093746,0,0,0,0,0,0,0,0,0,0,0,0
0,0,7.3827,14.765,70.135,84.901,136.58,265.78,461.42,1686.9,1498.7,926.53,575.85,468.8,129.2,51.679,11.074,0,3.6913,0,0,0,0,0,0,3.6913,0,0,0,0,0,0,0,0,0
0,7.6982,7.6982,5.1321,7.6982,17.962,33.359,35.925,115.47,436.38,416.01,295.25,146.37,159.3,51.424,10.264,2.6174,2.6174,0.10264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
